Job Title,Company,Link,Job_Description,Location,Job_Rec
Data Science Internship-Online,IIBM Institute of Business Management,https://www.freshersworld.com/jobs/data-science-internship-online-jobs-in-bangalore-chennai-hyderabad-iibm-institute-of-business-management-1005366,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""> Hi,<br/>We are IIBM Institute of Business Management.<br/>Looking for candidates interested in internship - Pan India.<br/>After internship placement in MNC's.<br/>Over career and internship done for 25,000 candidates.<br/>Freshers can apply.................................................................................................................................................................................................................................................................................................................................................. </div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/it-software-engineer-jobs-vacancies/1111013""><span class=""get_jobrolename"">IT Software-Engineer</span></a></div><div><strong>Job Category : </strong>IT/Software</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Telephonic Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
DATA ENTRY /BACK OFFICE,FREELANCER AMIT,https://www.freshersworld.com/jobs/data-entry-back-office-jobs-in-vijayawada-bangalore-chennai-freelancer-amit-991506,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><p>Dear Candidates, Greetings bright, energetic ASPIRANTS Providing excellent customer services to the passengers on board. Taking care of their safety and security. Ground Staff on roll vacancies for full time jobs!!</p><p></p><p>Urgent hiring for Aviation Industry</p><p></p><p>Urgently hiring for ground staff, supervisor, Tag boy, Loader, Helper, Driver, Air ticketing, Customer support Associate,</p><p></p><p>Male and female both require. Golden chance for both experience and fresher.</p><p></p><p>Qualifications: 8th ,10th ,12th, Graduation, Post-graduation</p><p></p><p>On Roll Vacancies</p><p></p><p>Salary :- Rs. 15000 to 48000/- , (According to your post and Qualification)</p><p></p><p>Qualification: - 8th , 10th, 12th Pass to graduate &amp; Post Graduate (Hospitality Aviation must apply)</p><p></p><p>Job- Male/Female, Fresher/Experience Both type Job Candidates required at your nearest location!!</p><p></p><p>location all over India , nearest your airports.</p><p>interested job candidates must, <br/></p></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview, Telephonic Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Big Data Platform Product Manager,MBE HOLDINGS LIMITED,https://www.freshersworld.com/jobs/big-data-platform-product-manager-jobs-in-chennai-mbe-holdings-limited-1012065,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""> Fueled by a fundamental belief that having access to financial services creates opportunity PayPal NASDAQ PYPL is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy Our open digital payments platform gives PayPal s 210 million active account holders the confidence to connect and transact in new and powerful ways whether they are online on a mobile device in an app or in person Through a combination of technological innovation and strategic partnerships PayPal creates better ways to manage and move money and offers choice and flexibility when sending payments paying or getting paid Available in more than 200 markets around the world the PayPal platform including Braintree Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies The Technology Platforms and Experiences TPX team is the technology engine that powers PayPal s business We deliver a scalable efficient and highly reliable infrastructure and services platform in a hybrid cloud environment As part of TPX Enterprise Data Platform EDP delivers a worldclass data platform for thousands of PayPal s data scientists analysts developers and operators As a Product Manager in EDP you will own critical data platform products in PayPal such as data stores and compute lifecycle analytical data products middleware and frameworks data pipes and experiences You will be responsible for Driving product strategy and creating capabilities that application teams can leverage to have a direct impact on PayPal end user experienceWorking crossfunctionally with global BUs engineering and design and developing strong relationships that help build trust with key partner teams Evangelizing product roadmap internally and externally in informal and formal settingsRunning lean experiments to inform future investment areasContinuously collect customer feedback to further improve the platform and products The product manager for big data platform will build a world class data platform for PayPal s data engineers data scientists and data analysts to accelerate top line and bottomline growth for PayPal through datadriven decisions Qualifications More than 8 years of experience in Software development and working in technology space At least 3 years working as a product manager in a data platform infrastructure organization Expertise in big data development as a practitioner or product ownerExperience working closely with data engineers infrastructure teams data scientists on large scale dataPassion to identify problems to solve and to define the platform features which can solve those problemsBA BS in CS preferred Success in this role requires the following Inspiring all levels of the organization with your product vision and customer passion Extremely effective communication skills to work up down and across a matrix organizationIdentifying new opportunities based on research industry trends and best practices driving innovation Building a strong product management practice by continually assessing the needs of the customer market trends and competitive opportunities Starting with vague information and driving to a clear identification of an unmet customer need followed by products which <span style=""background: green; color: white;"">address</span> the needsDeeply analytical in thinking with the ability to see the strategic value of the offerings<br/></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/management-trainee-jobs-vacancies/1111017""><span class=""get_jobrolename"">Management Trainee</span></a></div><div><strong>Job Category : </strong>Diploma,BSc/BCA/BBM,Management</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers and Experienced (0 to 3 yrs )</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Cloud Data Engineer Graduate Trainee,Agilisium Consulting,https://www.freshersworld.com/jobs/cloud-data-engineer-graduate-trainee-jobs-in-chennai-agilisium-consulting-1013641,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><section class=""show-more-less-html"" data-max-lines=""5""><div class=""show-more-less-html__markup show-more-less-html__markup--clamp-after-5""><p><strong>Cloud Data Engineer – Graduate Trainee/Fresher</strong></p><p><strong>Qualifications (the non-negotiables)</strong></p><p>Graduated less than 1 year ago or about to complete a Bachelor’s or Master’s Degree in Computer Science, Computer Engineering, or related fields at time of application</p><p>Programming skills in SQL, Java or Python</p><p>Knowledge of Computer Science fundamentals such as object-oriented design, algorithm design, data structures, problem solving and complexity analysis Qualifications (the good-to-haves) ® Previous technical internship(s)</p><p>Experience with cloud, multi-tiered systems, algorithms, and relational databases</p></div></section></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/it-software-engineer-jobs-vacancies/1111013""><span class=""get_jobrolename"">IT Software-Engineer</span></a></div><div><strong>Job Category : </strong>IT/Software</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers and Experienced (0 to 3 yrs )</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Project Data Entry Operator Grade A,National Institute of Epidemiology,https://www.freshersworld.com/jobs/project-data-entry-operator-grade-a-jobs-in-chennai-national-institute-of-epidemiology-1010130,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><div><span style=""font-size: small; font-weight: bold;"">No. NIE/PE/Advt/September 2020/12 </span></div><div><span style=""font-size: small; font-weight: bold;""><br/></span></div><div><span style=""font-size: small; font-weight: bold;"">Project Data Entry Operator (Grade A) </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Name of the Project: Establishment of ten ICMR – Biorepositories for COVID - 19 </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Number of posts: 01 (one) (EWS)  </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Essential Qualification: Intermediate or 12th Pass from recognized board. A speed test of not less than 8000 key depressions per hour through speed test on computer. </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Desirable Qualification:  Typing certificate in English Lower / Higher issued by State Government. </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Age Limit: EWS – 25 years</span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Place of posting: ICMR - NIE, Chennai</span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Emoluments: Rs.17,000/- per month. </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Duration: 6 months</span></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>1 to 3 Yr Exp,Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Project Data Entry Operator Grade A,National Institute of Epidemiology,https://www.freshersworld.com/jobs/project-data-entry-operator-grade-a-jobs-in-chennai-national-institute-of-epidemiology-1010126,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><div><span style=""font-size: small; font-weight: bold;"">No. NIE/PE/Advt/September 2020/12 </span></div><div><span style=""font-size: small; font-weight: bold;""><br/></span></div><div><span style=""font-size: small; font-weight: bold;"">Project Data Entry Operator (Grade A) </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Name of the Project: Model District for Public Health Preparedness, Surveillance and Response: Multi-Strategic Integrated Approach in Tiruvallur District, Tamil Nadu, India </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Number of posts: 01 (one) (OBC) </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Essential Qualification: Intermediate or 12th Pass from recognized board. A speed test of not less than 8000 key depressions per hour through speed test on computer. </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Desirable Qualification: Typing certificate in English Lower / Higher issued by State Government. </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Age Limit: OBC – 28 years (including 3 years age relaxation)</span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Place of posting: ICMR - NIE, Chennai </span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Emoluments: Rs.17,000/- per month.</span></div><div><span style=""font-size: small; ""><br/></span></div><div><span style=""font-size: small; "">Duration: Up to September 2021</span></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>1 to 3 Yr Exp,Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Data Entry Back Office/Work From Hom,Confidential,https://www.freshersworld.com/jobs/data-entry-back-office-work-from-hom-jobs-in-chennai-confidential-1011041,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><span style=""background: green; color: white;"">Data Entry</span> Back Office/Work From Home/Online <span style=""background: green; color: white;"">Data Entry</span>/<span style=""background: green; color: white;"">Data Entry</span> Jobs/Work From Home/Jobs/Typing<br/><strong>Work from home jobs- <span style=""background: green; color: white;"">Data Entry</span> and Proof Reading<br/><li>Fresher can also apply <br/>Job Title: <span style=""background: green; color: white;"">data entry</span> job<br/>Nature of Job: <span style=""background: green; color: white;"">data entry</span> and proof reading job, work from home<br/>Job Locality: All India (work from home)<br/>Payment Mode: Weekly payment.<br/><span style=""background: green; color: white;"">Data entry</span> job is a simple typing job. In this job we will provide you the typing material and that will be in either PDF or JPEG and from that you have to type in notepad, all guidelines will be provided by us and also helpline facilities available.</li></strong><br/></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/data-entry-back-office-jobs-vacancies/1111006""><span class=""get_jobrolename"">Data Entry /Back Office</span></a></div><div><strong>Job Category : </strong>Diploma,Computer Operator</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers and Experienced (0 to 3 yrs )</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Agencyport Developer,NTT DATA Services,https://www.freshersworld.com/jobs/agencyport-developer-jobs-in-chennai-ntt-data-services-1012149,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><section class=""show-more-less-html"" data-max-lines=""5""><div class=""show-more-less-html__markup show-more-less-html__markup--clamp-after-5""><ul><li>Resource should have experience in Agencyport, SDK, Connect 5.<li>Resource should work on JAVA project requests and should possess strong working experience in Core Java, JavaScript and HTML<li>Should have Agile Experience. Prior experience of Migration projects would be advantageous<li>Experience in Web Services would be helpful.<li>Familiarity with J2EE, XML, Java, JSP, and EJB.<li>Familiarity with Scrum and Agile methodology.<li>Knowledge of coding languages including Angular JS, Java, and JQuery.<li>Knowledge of web technologies including JavaScript, CSS, HTML5, and XML.<li>Ability to troubleshoot complex software issues.Job Location ; Bangalore / Chennai/ Hyderabad <p>Expereince : 3 to 8 years</p></li></li></li></li></li></li></li></li></li></ul></div></section></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/it-software-engineer-jobs-vacancies/1111013""><span class=""get_jobrolename"">IT Software-Engineer</span></a></div><div><strong>Job Category : </strong>IT/Software,Diploma</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers and Experienced (0 to 3 yrs )</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
Content writter,Data matics solution,https://www.freshersworld.com/jobs/content-writter-jobs-in-bangalore-chennai-hyderabad-data-matics-solution-1010280,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""> This is 2-3 hour part-time handwriting home based job <div>You have to write an only 'Seventy 70 page' one-story novel book same copy and  Write in handwriting in capital letter or small letter all allowed - complete in seven 7 days </div><div>Weekly salary - 13000</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Part Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/content-writer-jobs-vacancies/1111004""><span class=""get_jobrolename"">Content Writer </span></a></div><div><strong>Job Category : </strong>Journalism</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview, Group Discussion</div><div><strong>Who can apply : </strong>Freshers</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
SMTS-Systems Engineering,Data Entry India,https://www.freshersworld.com/jobs/smts-systems-engineering-jobs-in-chennai-data-entry-india-1012094,"<div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div><div class=""shimmer desc_shimmerLines""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div><div class=""shimmer shimmerLines display_block width_30""></div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>, <div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-7""><div class=""col-md-12 col-lg-12 col-xs-12 padding-none"" style=""word-break: break-word;""><section class=""show-more-less-html"" data-max-lines=""5""><div class=""show-more-less-html__markup show-more-less-html__markup--clamp-after-5"">SMTS-Systems Engineering Chennai, India Full-Time Technology What youll be doing... Our customers have high expectations for our digital eCommerce platforms - speed, responsiveness and constant availability. Thats where you come in. You will guide team members to design and implement efficient solutions to complex problems and meet critical business needs. Your optimization and performance skills will help other engineering teams and our vendors drive better digital eCommerce architecture and solutions. Leading the server side architecture development for failover and clustering solutions. Crafting, evaluating and detailing clustering, load testing and performance testing solutions for applications. Working with digital operations to gather requirements and design, develop and implement projects. Monitoring metrics and system health and quickly identifying and resolving problems. Defining requirements, design and set-up of new environments to demonstrate proof of concept. What were looking for... You view technology through a lens of making things better and more effective. Understanding and building continual improvements to the digital value chain is something you flourish with. You enjoy the process of solving complex issues while empowering the team around you to do the same. People count on you to have strong domain experience in eCommerce application tools, digital delivery methods, and all aspects of production. Youll need to have Bachelors degree or four or more years of work experience. Six or more years of relevant work experience. Experience developing and optimizing server architectures. Even better if you have A degree. Experience with Java/ J2EE, Oracle Coherence, WebLogic, Oracle, iPlanet, Rational Rose, XML, Solaris and PL/SQL. Experience in Oracle commerce platform ATG/Endeca. Experience in systems design and project management. Additional qualifications Experience in Java, Sprint boot 10,Sprint Reactive API development and Microservices. Experience in AWSCloud/Kubernetes. When you join Verizon... Youll have the power to go beyond doing the work thats transforming how people, businesses and things connect with each other. Not only do we provide the fastest and most reliable network for our customers, but we were first to 5G - a quantum leap in connectivity. Our connected solutions are making communities stronger and enabling energy efficiency. Here, youll have the ability to make an impact and create positive change. Whether you think in code, words, pictures or numbers, join our team of the best and brightest. We offer great pay, amazing benefits and opportunity to learn and grow in every role. Together well go far. Diversity and Inclusion at Verizon At Verizon, we know that diversity makes us stronger. We are committed to a collaborative, inclusive environment that encourages authenticity and fosters a sense of belonging. We strive for everyone to feel valued, connected, and empowered to reach their potential and contribute their best. Check out our diversity and inclusion page to learn more.<br/></div></section></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none margin-top-20""><p><strong>Job Summary</strong></p><div><strong>Job Type : </strong>Full Time</div><div><strong>Job Role : </strong><a class=""color-333"" href=""/engineer-core-non-it-jobs-vacancies/1111008""><span class=""get_jobrolename"">Engineer (Core, Non-IT)</span></a></div><div><strong>Job Category : </strong>Core Technical</div><div class=""desc-font margin-none""><strong>Hiring Process : </strong> Face to Face Interview</div><div><strong>Who can apply : </strong>Freshers and Experienced (0 to 3 yrs )</div></div><div class=""col-md-12 col-lg-12 col-xs-12 padding-none""></div></div>",chennai,data scientist
