Job Title,Company,Link,Job_Description,Location,Job_Rec
Data Scientist,Analytics Vidhya,https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-chennai-bengaluru-bangalore-3-to-8-yrs-jobid-JjpS04LevLRzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Data Scientist- Bangalore (3-8 Years Of Experience)Data Scientist- Bangalore (3-8 Years Of Experience) A Client of Analytics Vidhyamultiple INR 6 - 11 LPA Experience : 3 - 8 YRS. Openings: 3Details:Job Description and Responsibilities:- Build lead prioritization models so that the Customer Service and Business Operations teams- productivity improves- Using data from all the sources that we have, build a comprehensive credit score model to assess customer risk profile- Manage a team of data scientists spread across Bengaluru and ChennaiExperience &amp; Skills:- Experience working with large data sets or do large scale quantitative analysis- Bachelor's or Master's degree in Computer Science, Math, Physics, Engineering, Statistics, or Business Management with preferably one of the degrees from a premier engineering, management, or statistical institute- Expert SQL scripting- Expertise in modern advanced analytical tools and programming languages such as R or Python- Expertise in data mining algorithms and statistical modelling techniques such as clustering, classification, regression, decision trees, anomaly detection, recommender systems, sequential pattern discovery, and text mining- Basic understanding of statistics - hypothesis testing, p-values, confidence intervals, regression, classification, and optimization- Solid communication skills: Demonstrated ability to explain complex technical issues to both technical and non-technical audiences.Min. Qualification: ugSkills Required: data mining, python, r, sql, statistical modeling
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Educational/Training,  Research/Surveyor/MR
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

algorithms 
python 
data mining 
sql 
sql scripting 

, 
Job Posted by

Company:Analytics Vidhya


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.analyticsvidhya.com
Industry
Education, Training Institutes &amp; Academic Research (Other Education, Training Institutes &amp; Academic Research)


",chennai,Data Scientist / Analyst-
Data Scientist,alpharithm technologies pvt ltd,https://www.timesjobs.com/job-detail/data-scientist-alpharithm-technologies-pvt-ltd-chennai-0-to-3-yrs-jobid-zqneCklGUstzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Bachelors or Masters in Statistics, Mathematics, Computer Science or another quantitative fieldLocation:ChennaiNo of Positions: 3Responsibilities for Data Scientist:Work with stakeholders throughout the organization to identify opportunities for leveraging data to drive business solutions.Mine and analyze data from databases to drive optimization and improvement of product development, marketing techniques and business strategies.Assess the effectiveness and accuracy of new data sources and data gathering techniques.Develop custom data models and algorithms to apply to data sets.Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes.Coordinate with delivery and/or pre-sales teams to implement models and monitor outcomes.Develop processes and tools to monitor and analyze model performance and data accuracy.Qualifications for Data Scientist:Strong problem solving skills with an emphasis on product development.Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.Experience working with and creating data architectures.Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.Good written and verbal communication skills for coordinating across teams.A drive to learn and master new technologies and techniques.Key Skills:Coding knowledge and experience with several languages: C, C  , Java,JavaScript, etc.Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.Experience querying databases and using statistical Tools like R, Python, SPSS, SASExperience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc.Knowledge of distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc.Experience visualizing/presenting data to stakeholders using: Excel, R , PowerBI etc.
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: IT-Hardware/Networking,  Telecom
Specialization:Database Administration (DBA)

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

hive 
algorithms 
c 
data mining 
java 
mysql 
hadoop 
python 
c 
sas 
problem solving 
machine learning 
javascript 
artificial neural networks 

, 
Job Posted by

Company:alpharithm technologies pvt ltd


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.alpharithm.com
Industry
Technology (IT, Telecom, Dot Com etc) (Other Technology Services)


",chennai,Data Scientist / Analyst-
Data Scientist,PipeCandy,https://www.timesjobs.com/job-detail/data-scientist-pipecandy-chennai-1-to-4-yrs-jobid-FpGxn1EoBgZzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        PipeCandy is a 'one of its kind', 'data science' driven market intelligence platform that tracks the global eCommerce landscape. Our insights are used by well known global brands and startups. We are venture funded by India, the US, and Singapore based investors. About the Role:We are building a complex data product that aims to revolutionize industry intelligence by applying sophisticated machine learning &amp; AI algorithms on millions of data points. We are looking for a Data Scientist to ensure that the quality of this product always stays top-notch and world-class. If you love working with data, have an eye for detail and a strong adherence to quality then wed love to hear from you.This is a senior position where the analyst will work under the general direction of the Chief Data Scientist and senior staff in the Data Management team. The primary responsibility is to treat data as an asset and become the expert source for data standards and policy-related questions.Key Responsibilities:Manage the creation, deployment, and maturity of data governance processes and technology including master data, metadata, and data quality initiativesIdentify opportunities to ensure transparent, high-quality data across sources and platformsReview, clean and add business records and formatting rules to every taxonomy/hierarchy in the product database in support of long-term data governance.Develop processes and tools for data cleansing, de-duplicating, and other data preparation, standardization, and transformationCollaborate with various teams to standardize data and ensure adherence to data ingestion and governance standardsConduct root cause analysis and proposed improvement solutionsLeverage subject matter expertise to ensure data products are understood by the business usersThis position requires a proficient level of experienced analytical and programming capabilities, defining requirements, developing and/or maintaining computer applications/systems, and ability to meet business needs within deadlines. Heres what were looking for in you:Works to develop analytical/ data mining/ machine learning models using Python, R and other toolsGather, evaluate and document requirements, ability to build an algorithm (statistical/ data mining/ machine learning) based on requirements and specifications providedWorks with data and is able conceptualize and improvise analytical solutions to problemsAbility to deploy analytical algorithms within a larger business applicationAbility to visualize data and results of data analysis &amp; analytical modelsCreate model documentation as per client/ regulatory standardsQualifications &amp; Competencies Required:1  years of total relevant experienceDegree in a quantitative field (Math, Statistics, Economics, Physics, and/ or Engineering, MBA)Desired:Ability to work with business and technology teams to build and deploy an analytical solution as per needsAbility to multi-task, solve problems and think strategicallyStrong communication and collaboration skillsSkills Required:Experience with statistical analysis using R and Python. Experience with Spark and ML as plusGood experience in data discovery, exploration and algorithm developmentExperience with working on large data sets and developing scalable algorithmsHands-on experience of machine learning and data mining algorithms such as decision trees, classifiers, text mining/ NLP, clustering, and regressionExp in SAS, SPSS, or scripting languages such as Java a plusKnowledge of Hadoop and other distributed computing platformsBroad knowledge of data mining, NLP algorithms, machine learning algorithms and other techniques technologiesStrong analytical and problem solving skillsExcellent presentation and communication skillsPerks:Flat organization structure with an opportunity to work very closely with the foundersAccess to learning, training sessions outside of your immediate line of workAccess to group kindle account with latest titlesStocked pantry, of course
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Others - other Industry
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

algorithms 
data mining 
database 
java 
hadoop 
python 
sas 
algorithm development 
problem solving 
machine learning 

, 
Job Posted by

Company:PipeCandy


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.pipecandy.com
Industry
Other Industry (Others)


",chennai,Data Scientist / Analyst-
Data Scientist,demoport,https://www.timesjobs.com/job-detail/data-scientist-demoport-chennai-3-to-5-yrs-jobid-F3GF3oJM8C5zpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Key Responsibilities Work with the Product Team on designing, building and deploying scalable data analysis systems for large datasets.Use advanced analytics, data mining and statistical techniques to develop enterprise analytic solutions.Integrate analytics into the operational business processes of Demoport.Coordinate with software developers to deploy data mining models into operations systems.Conduct data analyses and strengthen predictive models that aid in the solution development.Translate data mining results into clear metrics / deliverables that drive business decisions.Provide technical oversights to other team members on solution design, system architecture and modification of existing solutionsDesired Profile 3-5 years of experience in Analytics and Data Mining in ecommerce spaceInnovative with strong analytical and algorithmic problem solving skillsExpert in relational databases (SQL) and familiar with non-SQL databasesExperience with Hadoop, HDFS, Cassandra, Storm, Map/Reduce or EquivalentFamiliar with data mining methodologies such as regressions, CART, neural nets, sequence analysis and cluster analysisAbility to work in a multi-technology environment and diagnose complex technical issues and their root cause.Excellent communication and presentation skillsQualifications B.Tech / BE - Computer ScienceB.Sc - Statistics / Maths / Computer ScienceSpecialist qualifications in Data Analysis will be an advantage
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: IT-Software
Specialization:Database Administration (DBA)

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

data mining 
problem solving 
sql 
cassandra 
system architecture 
hdfs 
hadoop 

, 
Job Posted by

Company:demoport


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.demoport.in
Industry
Other Services (Other Services)


",chennai,Data Scientist / Analyst-
Data Scientist,HyreFox Consultants,https://www.timesjobs.com/job-detail/data-scientist-hyrefox-consultants-chennai-0-to-3-yrs-jobid-ftzDPHGaOtpzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Primary skills:Big Data ,Kafka, Spark ,Hadoop Developer.Job Requirement:Solid Big-Data Technologies hands-on working experienceStrong hands-on experience of programming language like Java/Python/Scala/SparkGood command and working experience on Hadoop/MapReduce, HDFS, Hive, HBase, No-SQL DatabasesHands-on working experience in analyzing source system data and data flows, working with structured and unstructured data.Hands-on working experience of data processing at scale with event-driven systems, message queues (Kafka/Flink/Spark Streaming)Hands on working experience on any of the data engineering/analytics platform (Hortonworks/Cloudera/MapR), Hortonworks preferredExperience building data pipelines for structured/unstructured, real-time/batch, events/synchronous/asynchronous using MQ, Kafka, Steam processingExperience gathering and processing raw data at scale (including writing scripts, web scraping, calling APIs, write SQL queries, etc.)Strong technical, analytical, and problem-solving skillsExcellent written and verbal communication skillsOther Details Industry: IT-Software/Software ServicesEmployement Type: PERMANENTOverview Location ChennaiJob Title Data ScientistExperience 2.0 yrs - 7.0 yrsCTC INR 10.00 lacs - 14.00 lacs
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Consulting Services
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

hive 
cloudera 
python 
hadoop developer 
mq 
scala 
sql 
java 
mapreduce 
hdfs 
hadoop 
big data 
hbase 

, 
Job Posted by

Company:HyreFox Consultants


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.hyrefox.com
Industry
Consultancy Services (Other Consultancy Services)


",chennai,Data Scientist / Analyst-
Data Scientist,Analytics Vidhya,https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-chennai-4-to-6-yrs-jobid-FTkxDXABvmJzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Data Scientist- Chennai (4-6 years of experience)Data Scientist- Chennai (4-6 years of experience) A Client of Analytics VidhyaChennai INR 10 - 15 LPA Experience : 4 - 6 YRS. Openings: 2Details:Data Scientist / Machine LearningLanguage ChoiceRuby on RailsPythonPython &amp; RDatabaseMongo DBSkillsData / ML VisualizationsComputer Vision (CV)Natural Language Processing(NLP)Recommender SystemsReinforcement LearningGraphical ModelsAnalysis:a) Predictive analysis b) Prescriptive analysis c) Feedback analysisRecommendation Engines:Text MiningData MiningSupervised/Unsupervised/Semi -Supervised Learning Algorithms:Deep LearningInstance  based AlgorithmsBayesian AlgorithmsEnsemble AlgorithmsClustering AlgorithmRegularization AlgorithmsDecision Tree AlgorithmsDimensionality reduction AlgorithmsAssociation Rule Learning AlgorithmsRegression AlgorithmsFeature Selection AlgorithmsAlgorithms Accuracy EvaluationsComputational IntelligenceEvolutionary AlgorithmsMin. Qualification: ugSkills Required: datavisualization, machine learning, MongoDB, nlp, predictive modeling, python, r, recommendation engine, Reinforcement Learning, ruby, supervised learning, unsupervised learning
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Educational/Training,  Research/Surveyor/MR
Specialization:Software Engineer

Qualification:



                    ML/ LLM (Law)
                    
                    
                  

                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

algorithms 
python 
c 
natural language processing 
data mining 
ensemble 
machine learning 
ruby 
database 
mongodb 

, 
Job Posted by

Company:Analytics Vidhya


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.analyticsvidhya.com
Industry
Education, Training Institutes &amp; Academic Research (Other Education, Training Institutes &amp; Academic Research)


",chennai,Data Scientist / Analyst-
Data Scientist,FresherMart,https://www.timesjobs.com/job-detail/data-scientist-freshermart-chennai-2-to-5-yrs-jobid-__PLUS__SCQK6DA__SLASH__LNzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Experience Total Years of experience 2-7 yrs and at least 2  yrs of Data science experience in MarketingResponsibilities Good experience as a Data scientist in Model Building and validation using R / PythonDemonstrated skill at data cleansing, data quality assessment and using analytics for data assessmentUnderstanding the key end to end analytics projects requirementsComfortable with basic statistical principles and apply them with the data setsGood exposure on Machine / Deep Learning techniques for either structured / unstructured dataExperience in feature extraction/ selection, classifier design is essentialSelecting features, building and optimizing model using machine / deep learning techniques using Github repositories would be added advantageWorking on Big Data environment using Hadoop would be added advantageSkills and Qualifications Excellent understanding of machine learning techniques and algorithms, such as SVM, Decision Forest, Random Forest, feature selection process, sentiment analysis, etc.Experience with common data science toolkits, such as Python, R, Matlab, SAS, SPSS etc.Familiarity with marketing tracking platforms, such as Google 360, Paradot, DoubleClick, Google Tag Manager, Google Analytics, Omniture, etc.Great communication skillsStrong problem solving skillsPrior experience working with teams involved in Consumer Research, Marketing Strategy, Consumer Marketing, Digital Marketing, CRM and Media, as a Data ScientistEducation back ground : At least Masters in Economics, Statistics or Mathematics. If engineers, then should have a master degree in Finance or analytics.Job Location: ChennaiExperience (Years): 2-7 Years
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Consulting Services
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

algorithms 
hadoop 
big data 
crm 
python 
github 
sas 
problem solving 
machine learning 

, 
Job Posted by

Company:FresherMart


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.freshermart.in
Industry
Consultancy Services (Other Consultancy Services)


",chennai,Data Scientist / Analyst-
Data Scientist,UNIVERSAL HUNT,https://www.timesjobs.com/job-detail/data-scientist-universal-hunt-chennai-3-to-5-yrs-jobid-hSwmeAXi8qBzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        SkillsHTML Javascript CSS ColdfusionExperience 3 to 5 Years Industry IT - Software Services Functional Area IT This position will be based out of Chennai, India.Treselle Systems is currently looking for a Data Scientist to join our team! Applicants should be smart, passionate applied scientists interested in using large data sets and experience using Python or R to collect, structure, manipulate, and report data to answer hard questions.Skills Requirements:Bachelor or Master Degree with good academic &amp; technical background in a analytical and quantitative fieldGood experience in developing algorithms, data modeling, investigating patterns of data and data visualizationAbility to understand data from large and complex data of diverse sectors (financial, energy, and others)Strong written and verbal English communication skillsAble to work with minimal supervision, independently and / or as a member of a teamJob Description:Understand data requirements and clearly articulate them to developersIdentify data quality issues and escalate to Data Engineers and CuratorsQuestion requirements and get them clarifiedWillingness to learn data glossary of diverse sectorsEffectively communicate regarding approach, methodology, caveats, and results of data analysis to multiple audiencesDesired Skills:Experience in data warehousing and business intelligence projectsExperience in python or Java or R focusing towards data analysisExperience:3 to 5 years of experience
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Recruitment/Placement Agencies,  Consulting Services
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

algorithms 
css 
python 
data warehousing 
javascript 
java 
html 

, 
Job Posted by

Company:UNIVERSAL HUNT


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Industry
Consultancy Services (Recruitment Consulting/ Staffing Services)


",chennai,Data Scientist / Analyst-
Data Scientist,Standard Chartered Bank Ltd,https://www.timesjobs.com/job-detail/data-scientist-standard-chartered-bank-ltd-chennai-0-to-3-yrs-jobid-R8gu__PLUS__Usi5sdzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Data Scientist - ( 2000007914 )Job : TechnologyPrimary Location : ASEAN &amp; South Asia-India-ChennaiSchedule : Full-timeEmployee Status : PermanentUnposting Date : OngoingAbout Standard Chartered :-We are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.AFD Full stack JavaData visualisation skills: Power BI / Tableau / Qlikview / CognosTo view information on our benefits including our flexible working please visit our career pages. We welcome conversations on flexible working. Highly experienced in Java, J2EE, REST, Struts, XML, JSON ,Web services Solid grasp of Angular or similar frameworks - Angular , HTML/5, XML, JavaScript, Type script, JQuery Experience in HTML, CSS, JavaScript Experience with Spring Boot is a plus Tools: Maven, Ant, Grunt, SystemJS, Eclipse, SVN, Application Servers: WebLogic, Tomcat, NodeJS Early Technology Adopter Strong and accurate analytical and communication skills Self-motivated and initiative personality with a can do attitude and the ability to learn quickly Preferable for Banking Client/Projects or Product Based clients/projectsSkills:- Data modelling Skills: SQL , Python,R and analytics model building using Machine Learning/ Deep Learning - ANN, CNN, LSTM,NLP,GNN Deep Learning Frameworks : Caffe, Keras, Theano, TensorFlow, or Torch. Experience working on Big Data technologies (e.g. Hadoop MR, Hive, NoSQL, Spark, Kafka, Graph Databases etc.) Big Data: Spark , Hive,HadoopApply now to join the Bank for those with big career ambitions.
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Banking
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

hive 
css 
bi 
jquery 
sql 
grunt 
java 
xml 
j2ee 
json 
html 
hadoop 
big data 
rest 
python 
maven 
ant 
weblogic 
svn 
machine learning 
javascript 
eclipse 
nosql 
spring boot 
struts 

, 
Job Posted by

Company:Standard Chartered Bank Ltd


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website https://www.sc.com/
Industry
Banking, Financial Services &amp; Insurance (Banking - Retail, Corporate, Co-operative)

Company Turnover 10000 - 10000+ Crores
Company Size 10001 - 10001+ Employees

",chennai,Data Scientist / Analyst-
Data Scientist,Analytics Vidhya,https://www.timesjobs.com/job-detail/data-scientist-analytics-vidhya-chennai-kolkata-5-to-8-yrs-jobid-uhAbK6HRJbJzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Data Scientist- Kolkata/ Chennai (5-8 Years of Experience)Data Scientist- Kolkata/ Chennai (5-8 Years of Experience) A Client of Analytics VidhyaChennai, Kolkata INR 8 - 13 LPA Experience : 5 - 8 YRS. Openings: 3Details:Job Description and Responsibilities:- Work closely with the Product &amp; Tech teams Selecting features, building and optimizing classifiers using machine learning techniques Data mining using state-of-the-art methods.- Doing the ad-hoc analysis and presenting results in a clear manner.- Extending company's data with third-party sources of information when needed.- Enhancing data collection procedures to include information that is relevant for building analytic systems.- Back-testing of new models and working with engineering teams to get systems to production.- Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, DecisionForests, etc.- Good applied statistics skills, such as distributions, statistical testing, regression, etc.- Proficiency in Python, R, Spark or related tools used for data handling to modeling to implementing.- Experience with common data science toolkits, such as Weka, NumPy etc. Excellence in at least one of these ishighly desirable.- Experience in Credit modeling domain is very desirable.- Great communication skills Experience with data visualization tools, such as GGplot, etc.- Proficiency in using query languages such as SQL, Hive, Pig Experience with NoSQL databases, such as MongoDB,Cassandra, HBase is a plus.- Good scripting and programming skills. Aid in effectively integrating techniques and solutions developed with the base application. Python/Java skills are desirable.- Data-oriented personality, ability to work with high-level objectives and formalizing approaches and solutions.Min. Qualification: pgSkills Required: data visualization, forecasting, hive, K-NN, machine learning, nosql, pig, python, regression, statistical modeling, svm
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Educational/Training,  Research/Surveyor/MR
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

hive 
algorithms 
data mining 
sql 
pig 
java 
mongodb 
hbase 
python 
machine learning 
nosql 
cassandra 

, 
Job Posted by

Company:Analytics Vidhya


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.analyticsvidhya.com
Industry
Education, Training Institutes &amp; Academic Research (Other Education, Training Institutes &amp; Academic Research)


",chennai,Data Scientist / Analyst-
Data Scientist,cloudxlab,https://www.timesjobs.com/job-detail/data-scientist-cloudxlab-chennai-0-to-3-yrs-jobid-nsBAaD__SLASH__7X3lzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Job Description Genex Corporate Services is established in USA and India in 2012 as a Private Limited company; expanded globally with rapid growth and become a trusted multi?national brand. We Provide services into IT Consulting, Staff Augmentation, Recruitment Process, Outsourcing and Sales of IT peripherals firm based in India.Our network of associates ensure that we are able to provide our client with the best quality and the most, competitive prices. We are also committed to assist our clients in selecting the right candidates to match the need of their organization. Our team is skilled in Desktop support, LAN/WAN support, NT &amp; System Administration, D.B.As, Network Management &amp; Enterprise Management, IT Infrastructure Development, &amp; so..Genex Corporate Services will support you through various stages of Technology life cycle - Planning, Deployment, Management &amp; Update/Upgrade, by providing skills in Technology Infrastructure on an outsourced basis. We believe in leveraging our expertise in the local market to ensure that clients have access to the best talent available to match their staff requirements. GENEX Corp gives you the best of both worlds, by taking away the risks involved in recruiting, while giving you total operational control.We always believe in establishing a long-term relationship which transforms to business and are therefore transparent in our dealings with you.For us quality, client service and clear feedback at all levels are important parameters for our success.Skills/Responsibilies:Selecting features, building and optimizing classifiers using machine learning techniquesData mining using state-of-the-art methodsExtending the company's data with third party sources of information when neededRequired Candidate profile:Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc.R, Weka, NumPy, MatLab, etc. Excellence in at least one of theseRequired Skills This is your progress in the required skills for this job. Sign in and improve your score by completing these topics and then apply for the job with a better profile.
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Educational/Training,  Research/Surveyor/MR
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

technology infrastructure 
algorithms 
nt 
data mining 
machine learning 
network management 
system administration 

, 
Job Posted by

Company:cloudxlab


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.cloudxlab.com
Industry
Education, Training Institutes &amp; Academic Research (Other Education, Training Institutes &amp; Academic Research)


",chennai,Data Scientist / Analyst-
Data Scientist,CONTUS SUPPORT INTERACTIVE,https://www.timesjobs.com/job-detail/data-scientist-contus-support-interactive-chennai-6-to-9-yrs-jobid-mYf__SLASH__GdSuv__SLASH__BzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Data Scientist Chennai Data Full-TimeWe are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company.We will rely on you to build data products to extract valuable business insights.In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We also want to see a passion for machine-learning and research.Your goal will be to help our company analyze trends to make better decisions.Required Skills: 3 Yrs to 6 YrsMasters in Computer Science with Data Science SkillsExcellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, etc.Experience with common data science toolkits, such as R,Weka, NumPy, MatLab, etc.Great communication skillsExperience with data visualisation tools, such as D3.js, GGplot,etc.Proficiency in using query languages such as SQL, Hive, etc.Experience with NoSQL databases, such as MongoDBCassandra, HBaseGood applied statistics skills, such as distributions, statistical testing, regression, etc.Good scripting and programming skillsData-oriented personalityKey Responsibilities: Identify valuable data sources and automate collection processesUndertake preprocessing of structured and unstructured dataAnalyze large amounts of information to discover trends and patternsBuild predictive models and machine-learning algorithmsCombine models through ensemble modelingPresent information using data visualization techniquesPropose solutions and strategies to business challengesCollaborate with engineering and product development teams
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Others - other Industry
Specialization:Software Engineer

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

hive 
algorithms 
ensemble 
sql 
d3.js 
mongodb 
hbase 
machine learning 
nosql 
cassandra 

, 
Job Posted by

Company:CONTUS SUPPORT INTERACTIVE


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Industry
Other Industry (Others)


",chennai,Data Scientist / Analyst-
Data Scientist,JobsLo Consultants,https://www.timesjobs.com/job-detail/data-scientist-jobslo-consultants-chennai-1-to-3-yrs-jobid-O7eF0Yfjs2dzpSvf__PLUS__uAgZw==&source=srp,"

Job Description
		        Job DescriptionWe are looking for a DATA SCIENTIST for Tada-Time (www.tada-time.com) who has experience in creating state of the art  Chat Bots-Key skills: NLP,Chatbot Frameworks, Computer Vision, Deep learning, Statistics / probability.Required Skills: Tensorflow, Keras, Scikit, Python, Javascript, Node.js, ReactJS Flask, C/C  .Backend Tech: Docker, Ngnix, ApacheResponsibilities: Building prototypes of chatbot and have good understanding over Natural Language Processing Strong skills in gathering statistics and analytics over the data. Understand the technology perspective of data science field. Able to do and Implement research papers. Experience in implementing Machine learning, deep learning Models for productions. Experience in creating state of art chatbots.What is For You: Opportunity to work in a cutting edge upcoming technology platform Independent contribution and to become a leader and jump start in your career. Ability to Lead in a Collaborative Environment with the Company Founders and marketing Work on futuristic technology of wearables such as Google Glass Create something that you can pioneer Work in a fun culture as the product is fun.More Information INR Month Experience 1 - 3 YearsQualification Graduation
	        




Job Function:
IT Software : Software Products &amp; Services

Industry: Consulting Services
Specialization:Data Warehousing

Qualification:



                    Any Graduate
                    
                    
                  



Employment Type:
    		      	Full Time
          		



, 
Key Skills

python 
c 
c 
natural language processing 
machine learning 
javascript 
docker 
node.js 
apache 

, 
Job Posted by

Company:JobsLo Consultants


Speciality Pradeep-Speciality
			  HeadQuarters Pradeep-HeadQuarters -->
Website http://www.jobslo.in
Industry
Consultancy Services (Other Consultancy Services)


",chennai,Data Scientist / Analyst-
